country,date,exchange,buying_cash,selling_cash,sending_money,getting_money,buying_TC,selling_check
SAUDIARABIA,2009.02.09,368.72,383.46,339.23,372.40,365.04,368.00,364.58
SAUDIARABIA,2009.02.06,367.13,381.81,337.76,370.80,363.46,367.00,363.01
SAUDIARABIA,2009.02.05,368.74,383.48,339.25,372.42,365.06,368.00,364.61
SAUDIARABIA,2009.02.04,368.69,383.43,339.20,372.37,365.01,368.00,364.56
SAUDIARABIA,2009.02.03,370.69,385.51,341.04,374.39,366.99,370.00,366.53
SAUDIARABIA,2009.02.02,370.68,385.50,341.03,374.38,366.98,370.00,366.52
SAUDIARABIA,2009.01.30,367.62,382.32,338.22,371.29,363.95,367.00,363.48
SAUDIARABIA,2009.01.29,366.46,381.11,337.15,370.12,362.80,366.00,362.34
SAUDIARABIA,2009.01.28,366.99,381.66,337.64,370.65,363.33,366.00,362.87
SAUDIARABIA,2009.01.23,371.04,385.88,341.36,374.75,367.33,371.00,366.76
SAUDIARABIA,2009.01.22,366.62,381.28,337.30,370.28,362.96,366.00,362.39
SAUDIARABIA,2009.01.21,366.64,381.30,337.31,370.30,362.98,366.00,362.41
SAUDIARABIA,2009.01.20,366.75,381.42,337.41,370.41,363.09,366.00,362.52
SAUDIARABIA,2009.01.19,365.28,379.89,336.06,368.93,361.63,365.00,361.07
SAUDIARABIA,2009.01.16,362.62,377.12,333.62,366.24,359.00,362.00,358.40
SAUDIARABIA,2009.01.15,368.50,383.24,339.02,372.18,364.82,368.00,364.21
SAUDIARABIA,2009.01.14,358.40,372.73,329.73,361.98,354.82,358.00,354.23
SAUDIARABIA,2009.01.13,360.75,375.18,331.89,364.35,357.15,360.00,356.56
SAUDIARABIA,2009.01.12,361.09,375.53,332.21,364.70,357.48,361.00,356.89
SAUDIARABIA,2009.01.09,355.94,370.17,327.47,359.49,352.39,355.00,351.81
SAUDIARABIA,2009.01.08,355.07,369.27,326.67,358.62,351.52,355.00,350.94
SAUDIARABIA,2009.01.07,345.23,359.03,317.62,348.68,341.78,345.00,341.21
SAUDIARABIA,2009.01.06,348.51,362.45,320.63,351.99,345.03,348.00,344.46
SAUDIARABIA,2009.01.05,351.19,365.23,323.10,354.70,347.68,351.00,347.10
SAUDIARABIA,2009.01.02,353.85,368.00,325.55,357.38,350.32,353.00,349.75
SAUDIARABIA,2008.12.31,349.05,363.01,321.13,352.54,345.56,349.00,344.96
SAUDIARABIA,2008.12.30,352.91,367.02,324.68,356.43,349.39,352.00,348.79
SAUDIARABIA,2008.12.29,342.42,356.11,315.03,345.84,339.00,342.00,338.41
SAUDIARABIA,2008.12.26,347.10,360.98,319.34,350.57,343.63,347.00,343.00
SAUDIARABIA,2008.12.24,349.88,363.87,321.89,353.37,346.39,349.00,345.75
SAUDIARABIA,2008.12.23,360.95,375.38,332.08,364.55,357.35,360.00,356.69
SAUDIARABIA,2008.12.22,350.53,364.55,322.49,354.03,347.03,350.00,346.39
SAUDIARABIA,2008.12.19,343.86,357.61,316.36,347.29,340.43,343.00,339.82
SAUDIARABIA,2008.12.18,344.39,358.16,316.84,347.83,340.95,344.00,340.34
SAUDIARABIA,2008.12.17,350.25,364.26,322.23,353.75,346.75,350.00,346.13
SAUDIARABIA,2008.12.16,363.05,377.57,334.01,366.68,359.42,363.00,358.78
SAUDIARABIA,2008.12.15,365.21,379.81,336.00,368.86,361.56,365.00,360.91
SAUDIARABIA,2008.12.12,366.78,381.45,337.44,370.44,363.12,366.00,362.48
SAUDIARABIA,2008.12.11,362.12,376.60,333.16,365.74,358.50,362.00,357.86
SAUDIARABIA,2008.12.10,371.53,386.39,341.81,375.24,367.82,371.00,367.17
SAUDIARABIA,2008.12.09,385.98,401.41,355.11,389.83,382.13,385.00,381.45
SAUDIARABIA,2008.12.08,387.03,402.51,356.07,390.90,383.16,387.00,382.48
SAUDIARABIA,2008.12.05,393.23,408.95,361.78,397.16,389.30,393.00,388.53
SAUDIARABIA,2008.12.04,393.70,409.44,362.21,397.63,389.77,393.00,389.00
SAUDIARABIA,2008.12.03,391.84,407.51,360.50,395.75,387.93,391.00,387.16
SAUDIARABIA,2008.12.02,390.78,406.41,359.52,394.68,386.88,390.00,386.11
SAUDIARABIA,2008.12.01,386.50,401.96,355.58,390.36,382.64,386.00,381.88
SAUDIARABIA,2008.11.28,389.97,405.56,358.78,393.86,386.08,389.00,385.38
SAUDIARABIA,2008.11.27,393.98,409.73,362.47,397.91,390.05,393.00,389.34
SAUDIARABIA,2008.11.26,393.99,409.74,362.48,397.92,390.06,393.00,389.35
SAUDIARABIA,2008.11.25,400.44,416.45,368.41,404.44,396.44,400.00,395.72
SAUDIARABIA,2008.11.24,403.92,420.07,371.61,407.95,399.89,403.00,399.16
SAUDIARABIA,2008.11.21,401.16,417.20,369.07,405.17,397.15,401.00,396.36
SAUDIARABIA,2008.11.20,399.84,415.83,367.86,403.83,395.85,399.00,395.06
SAUDIARABIA,2008.11.19,385.57,400.99,354.73,389.42,381.72,385.00,380.96
SAUDIARABIA,2008.11.18,383.05,398.37,352.41,386.88,379.22,383.00,378.46
SAUDIARABIA,2008.11.17,374.24,389.20,344.31,377.98,370.50,374.00,369.76
SAUDIARABIA,2008.11.14,372.52,387.42,342.72,376.24,368.80,372.00,368.06
SAUDIARABIA,2008.11.13,370.52,385.34,340.88,374.22,366.82,370.00,366.09
SAUDIARABIA,2008.11.12,360.74,375.16,331.89,364.34,357.14,360.00,356.43
SAUDIARABIA,2008.11.11,359.01,373.37,330.29,362.60,355.42,359.00,354.71
SAUDIARABIA,2008.11.10,354.97,369.16,326.58,358.51,351.43,354.00,350.73
SAUDIARABIA,2008.11.07,352.78,366.89,324.56,356.30,349.26,352.00,348.55
SAUDIARABIA,2008.11.06,353.70,367.84,325.41,357.23,350.17,353.00,349.46
SAUDIARABIA,2008.11.05,337.13,350.61,310.16,340.50,333.76,337.00,333.08
SAUDIARABIA,2008.11.04,340.79,354.42,313.53,344.19,337.39,340.00,336.71
SAUDIARABIA,2008.11.03,336.51,349.97,309.59,339.87,333.15,336.00,332.48
SAUDIARABIA,2008.10.31,345.90,359.73,318.23,349.35,342.45,345.00,341.72
SAUDIARABIA,2008.10.30,338.17,351.69,311.12,341.55,334.79,338.00,334.08
SAUDIARABIA,2008.10.29,378.69,393.83,348.40,382.47,374.91,378.00,374.11
SAUDIARABIA,2008.10.28,390.88,406.51,359.61,394.78,386.98,390.00,386.15
SAUDIARABIA,2008.10.27,388.00,403.52,356.96,391.88,384.12,388.00,383.30
SAUDIARABIA,2008.10.24,383.92,399.27,353.21,387.75,380.09,383.00,379.27
SAUDIARABIA,2008.10.23,375.50,390.52,345.46,379.25,371.75,375.00,370.95
SAUDIARABIA,2008.10.22,363.15,377.67,334.10,366.78,359.52,363.00,358.74
SAUDIARABIA,2008.10.21,352.78,366.89,324.56,356.30,349.26,352.00,348.51
SAUDIARABIA,2008.10.20,349.27,363.24,321.33,352.76,345.78,349.00,345.03
SAUDIARABIA,2008.10.17,347.60,361.50,319.80,351.07,344.13,347.00,343.39
SAUDIARABIA,2008.10.16,357.24,371.52,328.67,360.81,353.67,357.00,352.91
SAUDIARABIA,2008.10.15,330.59,343.81,304.15,333.89,327.29,330.00,326.59
SAUDIARABIA,2008.10.14,324.64,337.62,298.67,327.88,321.40,324.00,320.71
SAUDIARABIA,2008.10.13,329.58,342.76,303.22,332.87,326.29,329.00,325.59
SAUDIARABIA,2008.10.10,341.48,355.13,314.17,344.89,338.07,341.00,337.35
SAUDIARABIA,2008.10.09,364.52,379.10,335.36,368.16,360.88,364.00,360.11
SAUDIARABIA,2008.10.08,370.02,384.82,340.42,373.72,366.32,370.00,365.54
SAUDIARABIA,2008.10.07,348.84,362.79,320.94,352.32,345.36,348.00,344.63
SAUDIARABIA,2008.10.06,338.43,351.96,311.36,341.81,335.05,338.00,334.34
SAUDIARABIA,2008.10.02,325.31,338.32,299.29,328.56,322.06,325.00,321.38
SAUDIARABIA,2008.10.01,315.61,328.23,290.37,318.76,312.46,315.00,311.81
SAUDIARABIA,2008.09.30,321.05,333.89,295.37,324.26,317.84,321.00,317.31
SAUDIARABIA,2008.09.29,315.62,328.24,290.38,318.77,312.47,315.00,311.95
SAUDIARABIA,2008.09.26,310.55,322.97,285.71,313.65,307.45,310.00,306.95
SAUDIARABIA,2008.09.25,307.67,319.97,283.06,310.74,304.60,307.00,304.10
SAUDIARABIA,2008.09.24,307.45,319.74,282.86,310.52,304.38,307.00,303.88
SAUDIARABIA,2008.09.23,304.39,316.56,280.04,307.43,301.35,304.00,300.86
SAUDIARABIA,2008.09.22,302.80,314.91,278.58,305.82,299.78,302.00,299.29
SAUDIARABIA,2008.09.19,302.49,314.58,278.30,305.51,299.47,302.00,299.03
SAUDIARABIA,2008.09.18,304.67,316.85,280.30,307.71,301.63,304.00,301.19
SAUDIARABIA,2008.09.17,298.83,310.78,274.93,301.81,295.85,298.00,295.42
SAUDIARABIA,2008.09.16,309.57,321.95,284.81,312.66,306.48,309.00,306.03
SAUDIARABIA,2008.09.12,296.01,307.85,272.33,298.97,293.05,296.00,292.62
SAUDIARABIA,2008.09.11,295.58,307.40,271.94,298.53,292.63,295.00,292.20
SAUDIARABIA,2008.09.10,291.31,302.96,268.01,294.22,288.40,291.00,287.98
SAUDIARABIA,2008.09.09,293.65,305.39,270.16,296.58,290.72,293.00,290.29
SAUDIARABIA,2008.09.08,289.57,301.15,266.41,292.46,286.68,289.00,286.26
SAUDIARABIA,2008.09.05,298.78,310.73,274.88,301.76,295.80,298.00,295.35
SAUDIARABIA,2008.09.04,300.24,312.24,276.23,303.24,297.24,300.00,296.78
SAUDIARABIA,2008.09.03,306.24,318.48,281.75,309.30,303.18,306.00,302.72
SAUDIARABIA,2008.09.02,302.38,314.47,278.19,305.40,299.36,302.00,298.90
SAUDIARABIA,2008.09.01,297.58,309.48,273.78,300.55,294.61,297.00,294.16
SAUDIARABIA,2008.08.29,290.37,301.98,267.15,293.27,287.47,290.00,287.09
SAUDIARABIA,2008.08.28,288.43,299.96,265.36,291.31,285.55,288.00,285.18
SAUDIARABIA,2008.08.27,289.07,300.63,265.95,291.96,286.18,289.00,285.80
SAUDIARABIA,2008.08.26,290.49,302.10,267.26,293.39,287.59,290.00,287.21
SAUDIARABIA,2008.08.25,287.69,299.19,264.68,290.56,284.82,287.00,284.45
SAUDIARABIA,2008.08.22,283.58,294.92,260.90,286.41,280.75,283.00,280.39
SAUDIARABIA,2008.08.21,281.05,292.29,258.57,283.86,278.24,281.00,277.88
SAUDIARABIA,2008.08.20,279.79,290.98,257.41,282.58,277.00,279.00,276.64
SAUDIARABIA,2008.08.19,279.82,291.01,257.44,282.61,277.03,279.00,276.67
SAUDIARABIA,2008.08.18,279.15,290.31,256.82,281.94,276.36,279.00,276.00
SAUDIARABIA,2008.08.14,277.26,288.35,255.08,280.03,274.49,277.00,274.12
SAUDIARABIA,2008.08.13,277.15,288.23,254.98,279.92,274.38,277.00,274.01
SAUDIARABIA,2008.08.12,275.90,286.93,253.83,278.65,273.15,275.00,272.78
SAUDIARABIA,2008.08.11,275.45,286.46,253.42,278.20,272.70,275.00,272.33
SAUDIARABIA,2008.08.08,274.08,285.04,252.16,276.82,271.34,274.00,270.92
SAUDIARABIA,2008.08.07,271.04,281.88,249.36,273.75,268.33,271.00,267.92
SAUDIARABIA,2008.08.06,270.89,281.72,249.22,273.59,268.19,270.00,267.78
SAUDIARABIA,2008.08.05,271.42,282.27,249.71,274.13,268.71,271.00,268.30
SAUDIARABIA,2008.08.04,271.29,282.14,249.59,274.00,268.58,271.00,268.17
SAUDIARABIA,2008.08.01,270.54,281.36,248.90,273.24,267.84,270.00,267.48
SAUDIARABIA,2008.07.31,269.87,280.66,248.29,272.56,267.18,269.00,266.82
SAUDIARABIA,2008.07.30,270.24,281.04,248.63,272.94,267.54,270.00,267.18
SAUDIARABIA,2008.07.29,268.99,279.74,247.48,271.67,266.31,268.00,265.95
SAUDIARABIA,2008.07.28,268.30,279.03,246.84,270.98,265.62,268.00,265.26
SAUDIARABIA,2008.07.25,269.36,280.13,247.82,272.05,266.67,269.00,266.31
SAUDIARABIA,2008.07.24,268.59,279.33,247.11,271.27,265.91,268.00,265.55
SAUDIARABIA,2008.07.23,270.38,281.19,248.75,273.08,267.68,270.00,267.32
SAUDIARABIA,2008.07.22,271.40,282.25,249.69,274.11,268.69,271.00,268.33
SAUDIARABIA,2008.07.21,271.90,282.77,250.15,274.61,269.19,271.00,268.83
SAUDIARABIA,2008.07.18,270.38,281.19,248.75,273.08,267.68,270.00,267.29
SAUDIARABIA,2008.07.17,270.40,281.21,248.77,273.10,267.70,270.00,267.31
SAUDIARABIA,2008.07.16,269.20,279.96,247.67,271.89,266.51,269.00,266.12
SAUDIARABIA,2008.07.15,269.43,280.20,247.88,272.12,266.74,269.00,266.35
SAUDIARABIA,2008.07.14,267.85,278.56,246.43,270.52,265.18,267.00,264.79
SAUDIARABIA,2008.07.11,267.43,278.12,246.04,270.10,264.76,267.00,264.41
SAUDIARABIA,2008.07.10,267.56,278.26,246.16,270.23,264.89,267.00,264.54
SAUDIARABIA,2008.07.09,268.35,279.08,246.89,271.03,265.67,268.00,265.32
SAUDIARABIA,2008.07.08,275.32,286.33,253.30,278.07,272.57,275.00,272.21
SAUDIARABIA,2008.07.07,278.10,289.22,255.86,280.88,275.32,278.00,274.95
SAUDIARABIA,2008.07.04,280.11,291.31,257.71,282.91,277.31,280.00,276.95
SAUDIARABIA,2008.07.03,278.66,289.80,256.37,281.44,275.88,278.00,275.53
SAUDIARABIA,2008.07.02,277.88,288.99,255.65,280.65,275.11,277.00,274.76
SAUDIARABIA,2008.07.01,279.22,290.38,256.89,282.01,276.43,279.00,276.08
SAUDIARABIA,2008.06.30,278.95,290.10,256.64,281.73,276.17,278.00,275.82
SAUDIARABIA,2008.06.27,278.01,289.13,255.77,280.79,275.23,278.00,274.88
SAUDIARABIA,2008.06.26,276.82,287.89,254.68,279.58,274.06,276.00,273.71
SAUDIARABIA,2008.06.25,277.09,288.17,254.93,279.86,274.32,277.00,273.97
SAUDIARABIA,2008.06.24,275.89,286.92,253.82,278.64,273.14,275.00,272.79
SAUDIARABIA,2008.06.23,277.61,288.71,255.41,280.38,274.84,277.00,274.49
SAUDIARABIA,2008.06.20,274.41,285.38,252.46,277.15,271.67,274.00,271.30
SAUDIARABIA,2008.06.19,274.14,285.10,252.21,276.88,271.40,274.00,271.03
SAUDIARABIA,2008.06.18,274.65,285.63,252.68,277.39,271.91,274.00,271.54
SAUDIARABIA,2008.06.17,273.30,284.23,251.44,276.03,270.57,273.00,270.20
SAUDIARABIA,2008.06.16,277.30,288.39,255.12,280.07,274.53,277.00,274.16
SAUDIARABIA,2008.06.13,278.12,289.24,255.88,280.90,275.34,278.00,274.98
SAUDIARABIA,2008.06.12,275.99,287.02,253.92,278.74,273.24,275.00,272.89
SAUDIARABIA,2008.06.11,274.64,285.62,252.67,277.38,271.90,274.00,271.55
SAUDIARABIA,2008.06.10,273.57,284.51,251.69,276.30,270.84,273.00,270.49
SAUDIARABIA,2008.06.09,275.12,286.12,253.12,277.87,272.37,275.00,272.02
SAUDIARABIA,2008.06.05,272.91,283.82,251.08,275.63,270.19,272.00,269.86
SAUDIARABIA,2008.06.04,271.25,282.10,249.55,273.96,268.54,271.00,268.21
SAUDIARABIA,2008.06.03,271.14,281.98,249.45,273.85,268.43,271.00,268.10
SAUDIARABIA,2008.06.02,272.95,283.86,251.12,275.67,270.23,272.00,269.90
SAUDIARABIA,2008.05.30,274.65,285.63,252.68,277.39,271.91,274.00,271.59
SAUDIARABIA,2008.05.29,274.71,285.69,252.74,277.45,271.97,274.00,271.65
SAUDIARABIA,2008.05.28,276.50,287.56,254.38,279.26,273.74,276.00,273.42
SAUDIARABIA,2008.05.27,277.69,288.79,255.48,280.46,274.92,277.00,274.60
SAUDIARABIA,2008.05.26,279.56,290.74,257.20,282.35,276.77,279.00,276.45
SAUDIARABIA,2008.05.23,279.32,290.49,256.98,282.11,276.53,279.00,276.21
SAUDIARABIA,2008.05.22,278.62,289.76,256.34,281.40,275.84,278.00,275.52
SAUDIARABIA,2008.05.21,278.22,289.34,255.97,281.00,275.44,278.00,275.12
SAUDIARABIA,2008.05.20,278.64,289.78,256.35,281.42,275.86,278.00,275.54
SAUDIARABIA,2008.05.19,278.15,289.27,255.90,280.93,275.37,278.00,275.06
SAUDIARABIA,2008.05.16,277.56,288.66,255.36,280.33,274.79,277.00,274.48
SAUDIARABIA,2008.05.15,278.66,289.80,256.37,281.44,275.88,278.00,275.57
SAUDIARABIA,2008.05.14,280.11,291.31,257.71,282.91,277.31,280.00,277.00
SAUDIARABIA,2008.05.13,278.34,289.47,256.08,281.12,275.56,278.00,275.25
SAUDIARABIA,2008.05.09,278.54,289.68,256.26,281.32,275.76,278.00,275.46
SAUDIARABIA,2008.05.08,279.31,290.48,256.97,282.10,276.52,279.00,276.22
SAUDIARABIA,2008.05.07,273.59,284.53,251.71,276.32,270.86,273.00,270.56
SAUDIARABIA,2008.05.06,271.00,281.84,249.32,273.71,268.29,271.00,268.00
SAUDIARABIA,2008.05.02,269.64,280.42,248.07,272.33,266.95,269.00,266.64
SAUDIARABIA,2008.04.30,267.56,278.26,246.16,270.23,264.89,267.00,264.58
SAUDIARABIA,2008.04.29,266.89,277.56,245.54,269.55,264.23,266.00,263.92
SAUDIARABIA,2008.04.28,265.70,276.32,244.45,268.35,263.05,265.00,262.75
SAUDIARABIA,2008.04.25,265.54,276.16,244.30,268.19,262.89,265.00,262.57
SAUDIARABIA,2008.04.24,265.68,276.30,244.43,268.33,263.03,265.00,262.71
SAUDIARABIA,2008.04.23,264.61,275.19,243.45,267.25,261.97,264.00,261.65
SAUDIARABIA,2008.04.22,266.20,276.84,244.91,268.86,263.54,266.00,263.22
SAUDIARABIA,2008.04.21,264.37,274.94,243.23,267.01,261.73,264.00,261.41
SAUDIARABIA,2008.04.18,266.42,277.07,245.11,269.08,263.76,266.00,263.46
SAUDIARABIA,2008.04.17,265.05,275.65,243.85,267.70,262.40,265.00,262.10
SAUDIARABIA,2008.04.16,263.81,274.36,242.71,266.44,261.18,263.00,260.88
SAUDIARABIA,2008.04.15,263.14,273.66,242.09,265.77,260.51,263.00,260.21
SAUDIARABIA,2008.04.14,261.22,271.66,240.33,263.83,258.61,261.00,258.31
SAUDIARABIA,2008.04.11,260.16,270.56,239.35,262.76,257.56,260.00,257.26
SAUDIARABIA,2008.04.10,260.31,270.72,239.49,262.91,257.71,260.00,257.41
SAUDIARABIA,2008.04.08,260.24,270.64,239.43,262.84,257.64,260.00,257.34
SAUDIARABIA,2008.04.07,259.95,270.34,239.16,262.54,257.36,259.00,257.06
SAUDIARABIA,2008.04.04,259.66,270.04,238.89,262.25,257.07,259.00,256.76
SAUDIARABIA,2008.04.03,260.14,270.54,239.33,262.74,257.54,260.00,257.23
SAUDIARABIA,2008.04.02,259.85,270.24,239.07,262.44,257.26,259.00,256.95
SAUDIARABIA,2008.04.01,262.23,272.71,241.26,264.85,259.61,262.00,259.30
SAUDIARABIA,2008.03.31,263.98,274.53,242.87,266.61,261.35,263.00,261.04
SAUDIARABIA,2008.03.28,264.69,275.27,243.52,267.33,262.05,264.00,261.75
SAUDIARABIA,2008.03.27,263.37,273.90,242.31,266.00,260.74,263.00,260.44
SAUDIARABIA,2008.03.26,263.11,273.63,242.07,265.74,260.48,263.00,260.18
SAUDIARABIA,2008.03.25,260.40,270.81,239.57,263.00,257.80,260.00,257.50
SAUDIARABIA,2008.03.24,265.91,276.54,244.64,268.56,263.26,265.00,262.96
SAUDIARABIA,2008.03.21,267.49,278.18,246.10,270.16,264.82,267.00,264.46
SAUDIARABIA,2008.03.20,269.33,280.10,247.79,272.02,266.64,269.00,266.28
SAUDIARABIA,2008.03.19,269.09,279.85,247.57,271.78,266.40,269.00,266.04
SAUDIARABIA,2008.03.18,270.50,281.32,248.86,273.20,267.80,270.00,267.44
SAUDIARABIA,2008.03.17,275.18,286.18,253.17,277.93,272.43,275.00,272.06
SAUDIARABIA,2008.03.14,266.47,277.12,245.16,269.13,263.81,266.00,263.45
SAUDIARABIA,2008.03.13,262.04,272.52,241.08,264.66,259.42,262.00,259.07
SAUDIARABIA,2008.03.12,259.01,269.37,238.29,261.60,256.42,259.00,256.07
SAUDIARABIA,2008.03.11,258.65,268.99,237.96,261.23,256.07,258.00,255.72
SAUDIARABIA,2008.03.10,257.44,267.73,236.85,260.01,254.87,257.00,254.52
SAUDIARABIA,2008.03.07,255.43,265.64,235.00,257.98,252.88,255.00,252.54
SAUDIARABIA,2008.03.06,253.32,263.45,233.06,255.85,250.79,253.00,250.45
SAUDIARABIA,2008.03.05,252.97,263.08,232.74,255.49,250.45,252.00,250.11
SAUDIARABIA,2008.03.04,252.69,262.79,232.48,255.21,250.17,252.00,249.83
SAUDIARABIA,2008.03.03,252.87,262.98,232.65,255.39,250.35,252.00,250.01
SAUDIARABIA,2008.02.29,250.59,260.61,230.55,253.09,248.09,250.00,247.82
SAUDIARABIA,2008.02.28,249.76,259.75,229.78,252.25,247.27,249.00,247.00
SAUDIARABIA,2008.02.27,250.97,261.00,230.90,253.47,248.47,250.00,248.20
SAUDIARABIA,2008.02.26,252.62,262.72,232.42,255.14,250.10,252.00,249.82
SAUDIARABIA,2008.02.25,252.57,262.67,232.37,255.09,250.05,252.00,249.77
SAUDIARABIA,2008.02.22,252.92,263.03,232.69,255.44,250.40,252.00,250.11
SAUDIARABIA,2008.02.21,252.87,262.98,232.65,255.39,250.35,252.00,250.06
SAUDIARABIA,2008.02.20,252.25,262.34,232.07,254.77,249.73,252.00,249.44
SAUDIARABIA,2008.02.19,251.69,261.75,231.56,254.20,249.18,251.00,248.89
SAUDIARABIA,2008.02.18,252.07,262.15,231.91,254.59,249.55,252.00,249.26
SAUDIARABIA,2008.02.15,252.01,262.09,231.85,254.53,249.49,252.00,249.15
SAUDIARABIA,2008.02.14,252.06,262.14,231.90,254.58,249.54,252.00,249.20
SAUDIARABIA,2008.02.13,252.24,262.32,232.07,254.76,249.72,252.00,249.38
SAUDIARABIA,2008.02.12,252.11,262.19,231.95,254.63,249.59,252.00,249.25
SAUDIARABIA,2008.02.11,252.07,262.15,231.91,254.59,249.55,252.00,249.21
SAUDIARABIA,2008.02.05,251.11,261.15,231.03,253.62,248.60,251.00,248.26
SAUDIARABIA,2008.02.04,251.53,261.59,231.41,254.04,249.02,251.00,248.68
SAUDIARABIA,2008.02.01,251.90,261.97,231.75,254.41,249.39,251.00,249.01
SAUDIARABIA,2008.01.31,251.71,261.77,231.58,254.22,249.20,251.00,248.82
SAUDIARABIA,2008.01.30,251.94,262.01,231.79,254.45,249.43,251.00,249.05
SAUDIARABIA,2008.01.29,251.88,261.95,231.73,254.39,249.37,251.00,248.99
SAUDIARABIA,2008.01.28,253.29,263.42,233.03,255.82,250.76,253.00,250.38
SAUDIARABIA,2008.01.25,252.42,262.51,232.23,254.94,249.90,252.00,249.49
SAUDIARABIA,2008.01.24,253.17,263.29,232.92,255.70,250.64,253.00,250.23
SAUDIARABIA,2008.01.23,254.06,264.22,233.74,256.60,251.52,254.00,251.11
SAUDIARABIA,2008.01.22,254.40,264.57,234.05,256.94,251.86,254.00,251.45
SAUDIARABIA,2008.01.21,252.93,263.04,232.70,255.45,250.41,252.00,250.00
SAUDIARABIA,2008.01.18,251.45,261.50,231.34,253.96,248.94,251.00,248.51
SAUDIARABIA,2008.01.17,252.19,262.27,232.02,254.71,249.67,252.00,249.24
SAUDIARABIA,2008.01.16,250.73,260.75,230.68,253.23,248.23,250.00,247.80
SAUDIARABIA,2008.01.15,249.55,259.53,229.59,252.04,247.06,249.00,246.63
SAUDIARABIA,2008.01.14,249.92,259.91,229.93,252.41,247.43,249.00,247.00
SAUDIARABIA,2008.01.11,250.01,260.01,230.01,252.51,247.51,250.00,247.10
SAUDIARABIA,2008.01.10,249.97,259.96,229.98,252.46,247.48,249.00,247.08
SAUDIARABIA,2008.01.09,249.87,259.86,229.89,252.36,247.38,249.00,246.98
SAUDIARABIA,2008.01.08,250.35,260.36,230.33,252.85,247.85,250.00,247.44
SAUDIARABIA,2008.01.07,250.67,260.69,230.62,253.17,248.17,250.00,247.76
SAUDIARABIA,2008.01.04,250.13,260.13,230.12,252.63,247.63,250.00,247.22
SAUDIARABIA,2008.01.03,249.63,259.61,229.66,252.12,247.14,249.00,246.73
SAUDIARABIA,2008.01.02,249.80,259.79,229.82,252.29,247.31,249.00,246.90
SAUDIARABIA,2007.12.31,248.56,258.50,228.68,251.04,246.08,248.00,245.68
SAUDIARABIA,2007.12.28,249.65,259.63,229.68,252.14,247.16,249.00,246.76
SAUDIARABIA,2007.12.27,250.35,260.36,230.33,252.85,247.85,250.00,247.44
SAUDIARABIA,2007.12.26,250.02,260.02,230.02,252.52,247.52,250.00,247.11
SAUDIARABIA,2007.12.24,250.11,260.11,230.11,252.61,247.61,250.00,247.20
SAUDIARABIA,2007.12.21,250.59,260.61,230.55,253.09,248.09,250.00,247.68
SAUDIARABIA,2007.12.20,251.21,261.25,231.12,253.72,248.70,251.00,248.29
SAUDIARABIA,2007.12.18,250.17,260.17,230.16,252.67,247.67,250.00,247.26
SAUDIARABIA,2007.12.17,249.29,259.26,229.35,251.78,246.80,249.00,246.39
SAUDIARABIA,2007.12.14,248.35,258.28,228.49,250.83,245.87,248.00,245.45
SAUDIARABIA,2007.12.13,247.00,256.88,227.24,249.47,244.53,247.00,244.11
SAUDIARABIA,2007.12.12,247.40,257.29,227.61,249.87,244.93,247.00,244.51
SAUDIARABIA,2007.12.11,246.73,256.59,227.00,249.19,244.27,246.00,243.85
SAUDIARABIA,2007.12.10,246.46,256.31,226.75,248.92,244.00,246.00,243.58
SAUDIARABIA,2007.12.07,245.28,255.09,225.66,247.73,242.83,245.00,242.41
SAUDIARABIA,2007.12.06,246.55,256.41,226.83,249.01,244.09,246.00,243.67
SAUDIARABIA,2007.12.05,246.54,256.40,226.82,249.00,244.08,246.00,243.66
SAUDIARABIA,2007.12.04,247.78,257.69,227.96,250.25,245.31,247.00,244.89
SAUDIARABIA,2007.12.03,249.62,259.60,229.66,252.11,247.13,249.00,246.71
SAUDIARABIA,2007.11.30,248.27,258.20,228.41,250.75,245.79,248.00,245.39
SAUDIARABIA,2007.11.29,249.99,259.98,230.00,252.48,247.50,249.00,247.10
SAUDIARABIA,2007.11.28,250.71,260.73,230.66,253.21,248.21,250.00,247.80
SAUDIARABIA,2007.11.27,250.79,260.82,230.73,253.29,248.29,250.00,247.88
SAUDIARABIA,2007.11.26,249.74,259.72,229.77,252.23,247.25,249.00,246.85
SAUDIARABIA,2007.11.23,250.03,260.03,230.03,252.53,247.53,250.00,247.07
SAUDIARABIA,2007.11.22,250.97,261.00,230.90,253.47,248.47,250.00,248.01
SAUDIARABIA,2007.11.21,249.30,259.27,229.36,251.79,246.81,249.00,246.35
SAUDIARABIA,2007.11.20,247.70,257.60,227.89,250.17,245.23,247.00,244.78
SAUDIARABIA,2007.11.19,246.38,256.23,226.67,248.84,243.92,246.00,243.47
SAUDIARABIA,2007.11.16,246.34,256.19,226.64,248.80,243.88,246.00,243.43
SAUDIARABIA,2007.11.15,244.95,254.74,225.36,247.39,242.51,244.00,242.07
SAUDIARABIA,2007.11.14,244.18,253.94,224.65,246.62,241.74,244.00,241.30
SAUDIARABIA,2007.11.13,245.57,255.39,225.93,248.02,243.12,245.00,242.67
SAUDIARABIA,2007.11.12,243.59,253.33,224.11,246.02,241.16,243.00,240.72
SAUDIARABIA,2007.11.09,242.30,251.99,222.92,244.72,239.88,242.00,239.43
SAUDIARABIA,2007.11.08,242.83,252.54,223.41,245.25,240.41,242.00,239.96
